month,year,usage,area,area_normal,floor,floor_normal,avgTemp,avgTemp_normal,semester,lecture,office,multipurpose,laboratory,domitory,parking
,,2561,557.70,0.0102,2,0.0135,29,0.5714,0,0,0,1,0,0,0
,,2590,557.70,0.0102,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,2013,557.70,0.0102,2,0.0135,25,0.0000,1,0,0,1,0,0,0
,,2211,557.70,0.0102,2,0.0135,25,0.0000,1,0,0,1,0,0,0
,,2500,557.70,0.0102,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,3082,557.70,0.0102,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,2708,557.70,0.0102,2,0.0135,31,0.8571,1,0,0,1,0,0,0
,,2972,557.70,0.0102,2,0.0135,31,0.8571,1,0,0,1,0,0,0
,,2846,557.70,0.0102,2,0.0135,30,0.7143,0,0,0,1,0,0,0
,,2997,557.70,0.0102,2,0.0135,30,0.7143,0,0,0,1,0,0,0
,,3098,557.70,0.0102,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,3347,557.70,0.0102,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,3183,557.70,0.0102,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,2824,557.70,0.0102,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,2250,557.70,0.0102,2,0.0135,27,0.2857,1,0,0,1,0,0,0
,,1173,557.70,0.0102,2,0.0135,26,0.1429,1,0,0,1,0,0,0
,,1038,557.70,0.0102,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,1108,557.70,0.0102,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,1028,557.70,0.0102,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,1061,557.70,0.0102,2,0.0135,31,0.8571,1,0,0,1,0,0,0
,,1008,557.70,0.0102,2,0.0135,30,0.7143,0,0,0,1,0,0,0
,,1039,557.70,0.0102,2,0.0135,30,0.7143,0,0,0,1,0,0,0
,,1515,557.70,0.0102,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,1850,557.70,0.0102,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,2006,557.70,0.0102,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,1907,557.70,0.0102,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,1963,557.70,0.0102,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,1891,557.70,0.0102,2,0.0135,27,0.2857,1,0,0,1,0,0,0
,,1895,557.70,0.0102,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,1937,557.70,0.0102,2,0.0135,31,0.8571,1,0,0,1,0,0,0
,,1869,557.70,0.0102,2,0.0135,32,1.0000,1,0,0,1,0,0,0
,,1603,557.70,0.0102,2,0.0135,32,1.0000,1,0,0,1,0,0,0
,,1473,557.70,0.0102,2,0.0135,29,0.5714,0,0,0,1,0,0,0
,,1492,557.70,0.0102,2,0.0135,29,0.5714,0,0,0,1,0,0,0
,,1658,557.70,0.0102,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,2286,557.70,0.0102,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,3228,557.70,0.0102,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,2109,557.70,0.0102,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,2048,557.70,0.0102,2,0.0135,27,0.2857,1,0,0,1,0,0,0
,,2205,557.70,0.0102,2,0.0135,27,0.2857,1,0,0,1,0,0,0
,,1816,557.70,0.0102,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,1959,557.70,0.0102,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,1837,557.70,0.0102,2,0.0135,31,0.8571,1,0,0,1,0,0,0
,,1890,557.70,0.0102,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,1803,557.70,0.0102,2,0.0135,29,0.5714,0,0,0,1,0,0,0
,,1882,557.70,0.0102,2,0.0135,29,0.5714,0,0,0,1,0,0,0
,,1897,557.70,0.0102,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,1525,557.70,0.0102,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,1417,557.70,0.0102,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,2177,557.70,0.0102,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,1411,557.70,0.0102,2,0.0135,26,0.1429,1,0,0,1,0,0,0
,,1473,557.70,0.0102,2,0.0135,27,0.2857,1,0,0,1,0,0,0
,,1339,557.70,0.0102,2,0.0135,27,0.2857,1,0,0,1,0,0,0
,,2375,557.70,0.0102,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,2100,557.70,0.0102,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,1261,557.70,0.0102,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,4266,405.28,0.0071,3,0.0270,28,0.4286,1,0,0,1,0,0,0
,,5184,405.28,0.0071,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,5330,405.28,0.0071,3,0.0270,31,0.8571,0,0,0,1,0,0,0
,,4073,405.28,0.0071,3,0.0270,32,1.0000,0,0,0,1,0,0,0
,,4775,405.28,0.0071,3,0.0270,32,1.0000,0,0,0,1,0,0,0
,,5017,405.28,0.0071,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,5229,405.28,0.0071,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,5524,405.28,0.0071,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,5002,405.28,0.0071,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,4640,405.28,0.0071,3,0.0270,29,0.5714,0,0,0,1,0,0,0
,,5220,405.28,0.0071,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,5177,405.28,0.0071,3,0.0270,25,0.0000,1,0,0,1,0,0,0
,,5295,405.28,0.0071,3,0.0270,25,0.0000,1,0,0,1,0,0,0
,,4905,405.28,0.0071,3,0.0270,28,0.4286,1,0,0,1,0,0,0
,,4286,405.28,0.0071,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,3886,405.28,0.0071,3,0.0270,31,0.8571,1,0,0,1,0,0,0
,,3576,405.28,0.0071,3,0.0270,31,0.8571,1,0,0,1,0,0,0
,,3316,405.28,0.0071,3,0.0270,30,0.7143,0,0,0,1,0,0,0
,,4286,405.28,0.0071,3,0.0270,30,0.7143,0,0,0,1,0,0,0
,,3851,405.28,0.0071,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,3921,405.28,0.0071,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,3854,405.28,0.0071,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,3997,405.28,0.0071,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,3824,405.28,0.0071,3,0.0270,27,0.2857,1,0,0,1,0,0,0
,,4279,405.28,0.0071,3,0.0270,26,0.1429,1,0,0,1,0,0,0
,,4709,405.28,0.0071,3,0.0270,28,0.4286,1,0,0,1,0,0,0
,,5379,405.28,0.0071,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,5118,405.28,0.0071,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,5397,405.28,0.0071,3,0.0270,31,0.8571,1,0,0,1,0,0,0
,,4824,405.28,0.0071,3,0.0270,30,0.7143,0,0,0,1,0,0,0
,,4757,405.28,0.0071,3,0.0270,30,0.7143,0,0,0,1,0,0,0
,,5379,405.28,0.0071,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,5420,405.28,0.0071,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,4996,405.28,0.0071,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,5038,405.28,0.0071,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,4626,405.28,0.0071,3,0.0270,28,0.4286,1,0,0,1,0,0,0
,,4297,405.28,0.0071,3,0.0270,27,0.2857,1,0,0,1,0,0,0
,,5407,405.28,0.0071,3,0.0270,28,0.4286,1,0,0,1,0,0,0
,,5915,405.28,0.0071,3,0.0270,31,0.8571,1,0,0,1,0,0,0
,,5363,405.28,0.0071,3,0.0270,32,1.0000,1,0,0,1,0,0,0
,,5157,405.28,0.0071,3,0.0270,32,1.0000,1,0,0,1,0,0,0
,,4348,405.28,0.0071,3,0.0270,29,0.5714,0,0,0,1,0,0,0
,,4751,405.28,0.0071,3,0.0270,29,0.5714,0,0,0,1,0,0,0
,,5346,405.28,0.0071,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,4233,405.28,0.0071,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,4473,405.28,0.0071,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,4998,405.28,0.0071,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,4276,405.28,0.0071,3,0.0270,27,0.2857,1,0,0,1,0,0,0
,,4301,405.28,0.0071,3,0.0270,27,0.2857,1,0,0,1,0,0,0
,,4865,405.28,0.0071,3,0.0270,28,0.4286,1,0,0,1,0,0,0
,,4808,405.28,0.0071,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,4812,405.28,0.0071,3,0.0270,31,0.8571,1,0,0,1,0,0,0
,,4894,405.28,0.0071,3,0.0270,30,0.7143,1,0,0,1,0,0,0
,,4029,405.28,0.0071,3,0.0270,29,0.5714,0,0,0,1,0,0,0
,,4633,405.28,0.0071,3,0.0270,29,0.5714,0,0,0,1,0,0,0
,,4246,405.28,0.0071,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,3855,405.28,0.0071,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,4131,405.28,0.0071,3,0.0270,28,0.4286,1,0,0,1,0,0,0
,,3849,405.28,0.0071,3,0.0270,28,0.4286,1,0,0,1,0,0,0
,,3701,405.28,0.0071,3,0.0270,26,0.1429,1,0,0,1,0,0,0
,,3843,405.28,0.0071,3,0.0270,27,0.2857,1,0,0,1,0,0,0
,,3529,405.28,0.0071,3,0.0270,27,0.2857,1,0,0,1,0,0,0
,,3937,405.28,0.0071,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,3584,405.28,0.0071,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,3500,405.28,0.0071,3,0.0270,29,0.5714,1,0,0,1,0,0,0
,,464,53.34,0.0000,1,0.0000,28,0.4286,1,0,0,1,0,0,0
,,493,53.34,0.0000,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,525,53.34,0.0000,1,0.0000,31,0.8571,0,0,0,1,0,0,0
,,486,53.34,0.0000,1,0.0000,32,1.0000,0,0,0,1,0,0,0
,,508,53.34,0.0000,1,0.0000,32,1.0000,0,0,0,1,0,0,0
,,1291,53.34,0.0000,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,800,53.34,0.0000,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,498,53.34,0.0000,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,520,53.34,0.0000,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,467,53.34,0.0000,1,0.0000,29,0.5714,0,0,0,1,0,0,0
,,1409,53.34,0.0000,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,521,53.34,0.0000,1,0.0000,25,0.0000,1,0,0,1,0,0,0
,,518,53.34,0.0000,1,0.0000,25,0.0000,1,0,0,1,0,0,0
,,562,53.34,0.0000,1,0.0000,28,0.4286,1,0,0,1,0,0,0
,,638,53.34,0.0000,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,645,53.34,0.0000,1,0.0000,31,0.8571,1,0,0,1,0,0,0
,,655,53.34,0.0000,1,0.0000,31,0.8571,1,0,0,1,0,0,0
,,1787,53.34,0.0000,1,0.0000,30,0.7143,0,0,0,1,0,0,0
,,898,53.34,0.0000,1,0.0000,30,0.7143,0,0,0,1,0,0,0
,,834,53.34,0.0000,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,844,53.34,0.0000,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,1593,53.34,0.0000,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,1602,53.34,0.0000,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,2371,53.34,0.0000,1,0.0000,27,0.2857,1,0,0,1,0,0,0
,,1570,53.34,0.0000,1,0.0000,26,0.1429,1,0,0,1,0,0,0
,,1605,53.34,0.0000,1,0.0000,28,0.4286,1,0,0,1,0,0,0
,,1655,53.34,0.0000,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,1624,53.34,0.0000,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,1594,53.34,0.0000,1,0.0000,31,0.8571,1,0,0,1,0,0,0
,,2214,53.34,0.0000,1,0.0000,30,0.7143,0,0,0,1,0,0,0
,,1038,53.34,0.0000,1,0.0000,30,0.7143,0,0,0,1,0,0,0
,,1193,53.34,0.0000,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,1253,53.34,0.0000,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,1156,53.34,0.0000,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,2490,53.34,0.0000,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,1116,53.34,0.0000,1,0.0000,28,0.4286,1,0,0,1,0,0,0
,,1119,53.34,0.0000,1,0.0000,27,0.2857,1,0,0,1,0,0,0
,,990,53.34,0.0000,1,0.0000,28,0.4286,1,0,0,1,0,0,0
,,985,53.34,0.0000,1,0.0000,31,0.8571,1,0,0,1,0,0,0
,,1066,53.34,0.0000,1,0.0000,32,1.0000,1,0,0,1,0,0,0
,,1200,53.34,0.0000,1,0.0000,32,1.0000,1,0,0,1,0,0,0
,,969,53.34,0.0000,1,0.0000,29,0.5714,0,0,0,1,0,0,0
,,830,53.34,0.0000,1,0.0000,29,0.5714,0,0,0,1,0,0,0
,,894,53.34,0.0000,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,983,53.34,0.0000,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,1144,53.34,0.0000,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,1254,53.34,0.0000,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,1218,53.34,0.0000,1,0.0000,27,0.2857,1,0,0,1,0,0,0
,,1207,53.34,0.0000,1,0.0000,27,0.2857,1,0,0,1,0,0,0
,,1230,53.34,0.0000,1,0.0000,28,0.4286,1,0,0,1,0,0,0
,,1613,53.34,0.0000,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,1193,53.34,0.0000,1,0.0000,31,0.8571,1,0,0,1,0,0,0
,,1149,53.34,0.0000,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,1174,53.34,0.0000,1,0.0000,29,0.5714,0,0,0,1,0,0,0
,,1124,53.34,0.0000,1,0.0000,29,0.5714,0,0,0,1,0,0,0
,,1191,53.34,0.0000,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,1244,53.34,0.0000,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,1273,53.34,0.0000,1,0.0000,28,0.4286,1,0,0,1,0,0,0
,,1405,53.34,0.0000,1,0.0000,28,0.4286,1,0,0,1,0,0,0
,,1639,53.34,0.0000,1,0.0000,26,0.1429,1,0,0,1,0,0,0
,,1309,53.34,0.0000,1,0.0000,27,0.2857,1,0,0,1,0,0,0
,,1538,53.34,0.0000,1,0.0000,27,0.2857,1,0,0,1,0,0,0
,,1266,53.34,0.0000,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,1105,53.34,0.0000,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,1176,53.34,0.0000,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,1600,643.81,0.0119,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,6680,643.81,0.0119,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,4200,643.81,0.0119,2,0.0135,31,0.8571,0,0,0,1,0,0,0
,,10480,643.81,0.0119,2,0.0135,32,1.0000,0,0,0,1,0,0,0
,,4480,643.81,0.0119,2,0.0135,32,1.0000,0,0,0,1,0,0,0
,,5440,643.81,0.0119,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,3280,643.81,0.0119,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,3560,643.81,0.0119,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,2680,643.81,0.0119,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,2080,643.81,0.0119,2,0.0135,29,0.5714,0,0,0,1,0,0,0
,,1880,643.81,0.0119,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,1280,643.81,0.0119,2,0.0135,25,0.0000,1,0,0,1,0,0,0
,,1360,643.81,0.0119,2,0.0135,25,0.0000,1,0,0,1,0,0,0
,,2729,643.81,0.0119,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,7163,643.81,0.0119,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,2254,643.81,0.0119,2,0.0135,31,0.8571,1,0,0,1,0,0,0
,,2088,643.81,0.0119,2,0.0135,31,0.8571,1,0,0,1,0,0,0
,,12732,643.81,0.0119,2,0.0135,30,0.7143,0,0,0,1,0,0,0
,,2657,643.81,0.0119,2,0.0135,30,0.7143,0,0,0,1,0,0,0
,,4874,643.81,0.0119,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,5244,643.81,0.0119,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,4276,643.81,0.0119,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,4573,643.81,0.0119,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,2471,643.81,0.0119,2,0.0135,27,0.2857,1,0,0,1,0,0,0
,,2246,643.81,0.0119,2,0.0135,26,0.1429,1,0,0,1,0,0,0
,,7892,643.81,0.0119,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,4270,643.81,0.0119,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,3046,643.81,0.0119,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,3385,643.81,0.0119,2,0.0135,31,0.8571,1,0,0,1,0,0,0
,,3465,643.81,0.0119,2,0.0135,30,0.7143,0,0,0,1,0,0,0
,,5003,643.81,0.0119,2,0.0135,30,0.7143,0,0,0,1,0,0,0
,,6111,643.81,0.0119,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,4246,643.81,0.0119,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,2986,643.81,0.0119,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,3386,643.81,0.0119,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,2462,643.81,0.0119,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,2395,643.81,0.0119,2,0.0135,27,0.2857,1,0,0,1,0,0,0
,,4459,643.81,0.0119,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,4011,643.81,0.0119,2,0.0135,31,0.8571,1,0,0,1,0,0,0
,,3370,643.81,0.0119,2,0.0135,32,1.0000,1,0,0,1,0,0,0
,,2962,643.81,0.0119,2,0.0135,32,1.0000,1,0,0,1,0,0,0
,,3155,643.81,0.0119,2,0.0135,29,0.5714,0,0,0,1,0,0,0
,,3170,643.81,0.0119,2,0.0135,29,0.5714,0,0,0,1,0,0,0
,,5947,643.81,0.0119,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,5030,643.81,0.0119,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,4486,643.81,0.0119,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,4978,643.81,0.0119,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,3204,643.81,0.0119,2,0.0135,27,0.2857,1,0,0,1,0,0,0
,,3386,643.81,0.0119,2,0.0135,27,0.2857,1,0,0,1,0,0,0
,,4574,643.81,0.0119,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,4004,643.81,0.0119,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,2939,643.81,0.0119,2,0.0135,31,0.8571,1,0,0,1,0,0,0
,,3288,643.81,0.0119,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,3115,643.81,0.0119,2,0.0135,29,0.5714,0,0,0,1,0,0,0
,,2944,643.81,0.0119,2,0.0135,29,0.5714,0,0,0,1,0,0,0
,,5246,643.81,0.0119,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,3898,643.81,0.0119,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,2906,643.81,0.0119,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,3152,643.81,0.0119,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,1990,643.81,0.0119,2,0.0135,26,0.1429,1,0,0,1,0,0,0
,,3301,643.81,0.0119,2,0.0135,27,0.2857,1,0,0,1,0,0,0
,,4433,643.81,0.0119,2,0.0135,27,0.2857,1,0,0,1,0,0,0
,,3394,643.81,0.0119,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,2250,643.81,0.0119,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,2000,786.54,0.0148,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,2000,786.54,0.0148,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,3000,786.54,0.0148,2,0.0135,31,0.8571,0,0,0,1,0,0,0
,,1000,786.54,0.0148,2,0.0135,32,1.0000,0,0,0,1,0,0,0
,,3000,786.54,0.0148,2,0.0135,32,1.0000,0,0,0,1,0,0,0
,,4000,786.54,0.0148,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,2000,786.54,0.0148,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,2000,786.54,0.0148,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,9000,786.54,0.0148,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,4000,786.54,0.0148,2,0.0135,29,0.5714,0,0,0,1,0,0,0
,,3000,786.54,0.0148,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,1000,786.54,0.0148,2,0.0135,25,0.0000,1,0,0,1,0,0,0
,,1000,786.54,0.0148,2,0.0135,25,0.0000,1,0,0,1,0,0,0
,,2000,786.54,0.0148,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,2000,786.54,0.0148,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,2000,786.54,0.0148,2,0.0135,31,0.8571,1,0,0,1,0,0,0
,,1000,786.54,0.0148,2,0.0135,31,0.8571,1,0,0,1,0,0,0
,,4000,786.54,0.0148,2,0.0135,30,0.7143,0,0,0,1,0,0,0
,,3000,786.54,0.0148,2,0.0135,30,0.7143,0,0,0,1,0,0,0
,,2000,786.54,0.0148,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,2000,786.54,0.0148,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,3000,786.54,0.0148,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,1000,786.54,0.0148,2,0.0135,27,0.2857,1,0,0,1,0,0,0
,,1000,786.54,0.0148,2,0.0135,26,0.1429,1,0,0,1,0,0,0
,,2000,786.54,0.0148,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,2000,786.54,0.0148,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,2000,786.54,0.0148,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,3000,786.54,0.0148,2,0.0135,31,0.8571,1,0,0,1,0,0,0
,,2000,786.54,0.0148,2,0.0135,30,0.7143,0,0,0,1,0,0,0
,,2000,786.54,0.0148,2,0.0135,30,0.7143,0,0,0,1,0,0,0
,,3000,786.54,0.0148,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,2000,786.54,0.0148,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,2000,786.54,0.0148,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,2000,786.54,0.0148,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,1000,786.54,0.0148,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,1000,786.54,0.0148,2,0.0135,27,0.2857,1,0,0,1,0,0,0
,,1000,786.54,0.0148,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,1000,786.54,0.0148,2,0.0135,31,0.8571,1,0,0,1,0,0,0
,,2000,786.54,0.0148,2,0.0135,32,1.0000,1,0,0,1,0,0,0
,,2000,786.54,0.0148,2,0.0135,32,1.0000,1,0,0,1,0,0,0
,,2000,786.54,0.0148,2,0.0135,29,0.5714,0,0,0,1,0,0,0
,,2000,786.54,0.0148,2,0.0135,29,0.5714,0,0,0,1,0,0,0
,,3000,786.54,0.0148,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,15000,786.54,0.0148,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,15000,786.54,0.0148,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,13000,786.54,0.0148,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,12000,786.54,0.0148,2,0.0135,27,0.2857,1,0,0,1,0,0,0
,,12000,786.54,0.0148,2,0.0135,27,0.2857,1,0,0,1,0,0,0
,,13000,786.54,0.0148,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,15000,786.54,0.0148,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,16000,786.54,0.0148,2,0.0135,31,0.8571,1,0,0,1,0,0,0
,,18000,786.54,0.0148,2,0.0135,30,0.7143,1,0,0,1,0,0,0
,,17000,786.54,0.0148,2,0.0135,29,0.5714,0,0,0,1,0,0,0
,,16000,786.54,0.0148,2,0.0135,29,0.5714,0,0,0,1,0,0,0
,,18000,786.54,0.0148,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,22000,786.54,0.0148,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,22000,786.54,0.0148,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,21000,786.54,0.0148,2,0.0135,28,0.4286,1,0,0,1,0,0,0
,,19000,786.54,0.0148,2,0.0135,26,0.1429,1,0,0,1,0,0,0
,,24000,786.54,0.0148,2,0.0135,27,0.2857,1,0,0,1,0,0,0
,,29000,786.54,0.0148,2,0.0135,27,0.2857,1,0,0,1,0,0,0
,,35000,786.54,0.0148,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,31000,786.54,0.0148,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,41000,786.54,0.0148,2,0.0135,29,0.5714,1,0,0,1,0,0,0
,,5106,619.45,0.0114,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,4867,619.45,0.0114,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,4842,619.45,0.0114,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,4441,619.45,0.0114,1,0.0000,28,0.4286,1,0,0,1,0,0,0
,,3641,619.45,0.0114,1,0.0000,27,0.2857,1,0,0,1,0,0,0
,,3676,619.45,0.0114,1,0.0000,28,0.4286,1,0,0,1,0,0,0
,,4816,619.45,0.0114,1,0.0000,31,0.8571,1,0,0,1,0,0,0
,,4451,619.45,0.0114,1,0.0000,32,1.0000,1,0,0,1,0,0,0
,,5146,619.45,0.0114,1,0.0000,32,1.0000,1,0,0,1,0,0,0
,,4340,619.45,0.0114,1,0.0000,29,0.5714,0,0,0,1,0,0,0
,,4361,619.45,0.0114,1,0.0000,29,0.5714,0,0,0,1,0,0,0
,,4354,619.45,0.0114,1,0.0000,30,0.7143,1,0,0,1,0,0,0
,,4254,619.45,0.0114,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,3960,619.45,0.0114,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,4047,619.45,0.0114,1,0.0000,29,0.5714,1,0,0,1,0,0,0
,,4410,619.45,0.0114,1,0.0000,27,0.2857,1,0,0,1,0,0,0
,,4285,619.45,0.0114,1,0.0000,27,0.2857,1,0,0,1,0,0,0
,,4018,619.45,0.0114,1,0.0000,28,0.4286,1,0,0,1,0,0,0
